Total_Relationship_Count,Total_Revolving_Bal,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,L-3,Attrition_Flag
4,637,78,0.592,0.5176554433672559,0
4,1518,53,0.893,0.47401097427859634,0
5,1671,37,0.423,0.039436519403976106,0
3,1671,25,0.25,-0.023888892949782414,0
6,2517,47,0.567,0.04398115623625973,0
6,2360,35,0.591,0.4444714458451589,0
5,1723,34,0.889,0.039436519403976106,0
6,1170,50,0.667,0.04398115623625973,0
5,2289,50,0.471,0.5508743337699483,0
4,1874,32,0.455,0.4444714458451589,0
4,2517,51,0.457,0.45807438824491503,0
3,2517,26,1.167,0.04128301094179293,1
4,2379,35,0.296,-0.037491835349538497,0
4,1904,43,0.344,0.04398115623625973,0
6,883,48,1.0,0.03114752534027468,0
3,0,57,0.676,0.10807588009378928,0
3,659,26,0.3,0.13672301173432222,0
5,0,54,0.929,0.06200413479484726,0
6,0,62,0.771,0.10807588009378928,0
6,2517,49,0.75,0.14912476728988294,0
5,0,39,0.5,0.482234973080135,0
3,1351,36,0.565,0.6436811845301735,0
5,1028,28,1.333,0.04398115623625973,0
6,1262,41,0.783,0.039436519403976106,0
6,2219,24,0.5,0.535743417188006,0
6,0,41,0.367,0.6436811845301735,0
4,1932,29,1.071,0.04128301094179293,0
5,786,39,0.345,0.039436519403976106,0
6,1442,54,1.077,0.482234973080135,0
3,691,25,0.667,0.6436811845301735,0
3,2517,35,0.75,0.15873787122258992,0
3,1646,30,0.579,0.4444714458451589,0
4,1553,51,0.7,0.7123205452199867,0
6,1885,25,0.316,0.9559742554732938,0
1,812,23,0.15,0.06784250726234427,1
5,1364,67,0.558,0.0356921621725583,0
6,0,38,1.0,0.6436811845301735,0
4,2517,56,0.6,0.1321783749020386,0
5,1466,25,0.316,0.550939329032111,0
6,1405,48,0.655,0.0772000466389522,0
4,877,56,0.333,0.04582764777407658,0
4,0,33,0.435,0.039436519403976106,0
5,1180,33,0.571,-0.037491835349538497,0
3,1560,45,0.8,0.21442067799160786,0
3,0,59,0.686,0.10807588009378928,0
3,0,27,0.286,-0.6084040072127566,1
4,1394,45,0.364,0.039436519403976106,0
4,1642,39,0.696,0.535743417188006,0
4,2390,38,0.583,-0.037491835349538497,0
4,1308,55,0.618,0.6195786897219242,0
3,1507,25,1.083,0.0772000466389522,0
3,560,31,1.067,-0.037491835349538497,0
5,2517,39,0.773,0.039436519403976106,0
6,1609,23,1.3,0.550939329032111,0
5,601,32,0.6,0.05638291179182048,0
4,2086,37,0.762,0.024240607559871175,0
6,1407,58,0.706,0.04809391772811908,0
3,1004,30,0.111,0.04398115623625973,0
4,1628,29,1.231,0.482234973080135,0
5,1901,32,0.391,0.47401097427859634,0
6,1082,34,0.545,-0.037491835349538497,0
6,2517,56,1.0,0.039436519403976106,0
5,2189,27,0.174,0.0772000466389522,0
4,1704,28,0.217,0.47401097427859634,0
5,1375,38,0.31,0.1699419021370147,0
5,1880,22,0.571,0.05638291179182048,0
6,1422,34,0.889,0.0772000466389522,0
4,1570,30,0.364,0.039436519403976106,0
6,928,69,0.683,0.10807588009378928,0
5,1332,30,0.579,0.9559742554732938,0
5,1207,31,0.476,0.1321783749020386,0
3,1173,27,0.35,0.550939329032111,0
3,1540,32,0.28,-0.023888892949782414,0
5,1640,78,0.625,-0.5111175148824104,0
5,0,91,0.492,0.03924122219978564,0
6,2129,59,0.788,0.06599601572452743,0
5,668,31,0.476,0.47401097427859634,0
5,1278,56,0.436,-0.037491835349538497,0
3,827,24,0.263,0.4444714458451589,0
5,1404,64,0.778,0.7123205452199867,0
5,1220,62,0.824,0.550939329032111,0
5,2517,54,0.862,0.039436519403976106,0
3,1647,37,0.542,0.039436519403976106,0
5,2126,43,0.344,-0.02054544296169411,0
6,1932,50,0.786,0.0772000466389522,0
3,0,22,1.444,0.4850424243674453,1
3,715,38,0.727,0.47401097427859634,0
5,1622,33,0.269,0.4444714458451589,0
5,1205,49,0.69,0.6436811845301735,0
3,2517,35,0.591,0.6436811845301735,0
3,633,56,1.24,0.09742460508196794,0
5,817,35,0.522,0.07904653817676903,0
4,2517,22,0.833,0.06599601572452743,0
5,1339,30,1.0,-0.037491835349538497,0
6,1627,36,0.714,0.6195786897219242,0
3,2229,33,0.941,-0.032947198517254875,0
3,2129,45,0.957,0.0002716918854376263,0
4,1311,37,0.37,-0.010932339028987164,0
3,2517,36,0.714,0.5527858205699278,0
6,1253,60,0.538,-0.037491835349538497,0
3,1077,31,0.632,0.039436519403976106,0
4,1256,55,0.774,-0.037491835349538497,0
6,683,49,0.96,0.4444714458451589,0
3,1085,63,0.575,0.10648291064944039,0
6,1580,36,0.8,0.6436811845301735,0
4,1720,37,0.423,-0.010932339028987164,0
5,1158,41,0.464,0.0772000466389522,0
3,1910,38,0.357,0.4490160826774426,0
4,1411,47,0.958,0.47103094216571034,0
4,1378,56,0.75,-0.6620427532626553,0
4,0,46,0.533,0.5426503349684096,0
4,2047,36,0.5,0.4444714458451589,0
5,1373,29,0.611,0.482234973080135,0
3,2014,26,0.733,0.1321783749020386,0
5,1564,40,0.6,0.039436519403976106,0
4,1970,29,1.417,0.04128301094179293,0
2,0,48,0.778,0.14768589886658223,1
6,1126,30,0.25,0.550939329032111,0
5,0,41,0.783,0.482234973080135,0
3,2065,49,0.633,0.47401097427859634,0
6,1543,70,0.628,0.10807588009378928,0
3,1974,44,0.571,0.1321783749020386,0
5,962,34,0.062,0.039436519403976106,0
3,0,22,0.375,0.05638291179182048,1
5,1660,49,1.722,0.09287996824968432,0
4,1244,37,0.85,0.4490160826774426,0
3,0,71,0.578,0.5508743337699483,0
6,1520,26,0.529,0.1321783749020386,0
5,1616,28,0.647,-0.023888892949782414,0
3,2517,30,0.667,-0.037491835349538497,0
3,2000,43,0.483,0.0772000466389522,0
4,1351,39,0.625,0.0772000466389522,0
4,2517,49,0.69,-0.037491835349538497,0
3,0,35,0.591,0.1126205169260729,1
4,2517,25,0.923,0.039436519403976106,0
5,978,63,0.658,-0.508423666455387,0
4,0,68,0.511,0.47103094216571034,0
3,2517,27,0.421,0.535743417188006,0
6,1572,36,0.5,0.9559742554732938,0
6,1387,32,0.231,0.4490160826774426,0
3,996,43,0.433,0.024240607559871175,0
4,2022,28,0.217,0.039436519403976106,0
4,1155,51,0.645,0.06784250726234427,0
3,670,54,0.543,0.550939329032111,0
4,2118,30,0.304,0.037843549959627215,0
4,1518,55,0.571,0.07904653817676903,0
5,1306,32,0.391,0.47401097427859634,0
5,2002,34,0.545,0.9559742554732938,0
6,1284,27,0.929,0.0772000466389522,0
4,0,24,0.714,0.550939329032111,0
3,1392,34,0.7,0.6436811845301735,0
6,1453,88,0.956,0.1458394073287654,0
3,1736,29,0.706,0.550939329032111,0
4,1427,44,0.294,0.04582764777407658,0
4,1271,38,0.9,0.482234973080135,0
6,2351,32,0.185,0.47401097427859634,0
4,1145,42,1.333,0.13463537641434062,0
5,902,61,0.848,0.49723558772004955,0
3,2130,44,0.333,0.05080010388042247,0
4,1018,53,0.656,0.03114752534027468,0
4,0,79,0.756,0.12502227248163364,0
3,1624,55,0.667,0.053039461803732174,0
4,1554,60,0.818,-0.3387534562038099,0
2,0,40,0.212,0.06580071852033696,1
5,888,42,0.909,0.14768589886658223,0
4,1786,27,0.35,0.4444714458451589,0
6,2442,38,0.357,0.14578131730179467,0
2,978,33,0.571,0.12167882249354535,1
6,2517,37,0.48,0.039436519403976106,0
4,1580,44,0.419,0.028785244392154796,0
5,2517,34,0.619,0.06200413479484726,0
4,1726,51,0.759,0.039436519403976106,0
3,2517,34,0.789,0.04128301094179293,0
3,1209,28,0.273,-0.037491835349538497,0
5,1856,55,0.571,0.550939329032111,0
6,0,32,1.0,0.47103094216571034,0
3,0,64,0.829,0.5267137489347283,0
6,1326,32,0.455,0.9559742554732938,0
4,2276,62,0.59,0.05638291179182048,0
5,648,27,1.077,0.053039461803732174,0
3,1928,57,0.839,0.1321783749020386,0
3,2517,67,0.675,0.5426503349684096,0
6,1207,33,0.32,0.04128301094179293,0
4,1041,28,0.867,0.039436519403976106,0
5,2312,40,0.538,0.028785244392154796,0
6,1535,35,0.591,0.0002716918854376263,0
5,2491,30,0.579,0.039436519403976106,0
6,0,57,0.676,0.06784250726234427,0
6,1181,74,0.682,-0.3121939598832586,0
5,2308,35,0.842,0.024240607559871175,0
4,2202,33,0.65,0.47401097427859634,0
5,1737,27,0.5,0.15873787122258992,0
6,1700,54,0.5,0.2053623724241354,0
5,802,36,0.5,0.550939329032111,0
5,1578,48,0.778,0.04128301094179293,0
5,2517,35,0.591,0.550939329032111,0
4,1119,40,0.429,0.054885953341549,0
4,1885,48,0.778,0.0772000466389522,0
3,1683,54,0.636,0.039436519403976106,0
6,984,35,0.458,0.04128301094179293,0
3,0,44,0.467,0.06200413479484726,0
6,0,31,0.292,0.05638291179182048,0
5,865,71,0.775,0.4444714458451589,0
1,1960,38,0.407,0.6043827778778192,1
3,1608,77,1.139,0.10648291064944039,0
3,966,87,0.706,0.09742460508196794,0
3,1819,35,0.522,0.4490160826774426,0
6,0,56,0.75,0.11446700846388976,0
6,1366,35,0.458,0.13672301173432222,0
3,1559,71,0.651,1.0246136161631072,0
6,1967,43,0.72,0.04582764777407658,0
3,1295,24,1.182,0.06200413479484726,0
3,1300,34,0.7,0.039436519403976106,0
3,614,48,0.412,-0.010932339028987164,0
6,0,37,0.423,-0.010932339028987164,0
3,1491,63,0.75,0.13064349548466045,0
6,1685,40,0.481,0.550939329032111,0
6,1880,19,0.462,-0.032947198517254875,0
4,1275,28,0.75,0.1321783749020386,0
6,1470,53,0.472,0.039436519403976106,0
5,2355,49,0.633,0.13064349548466045,0
3,2163,40,0.29,0.13672301173432222,0
6,2517,29,1.417,0.04398115623625973,0
3,1480,38,0.462,0.1321783749020386,0
4,1469,64,0.684,0.12167882249354535,0
6,2260,30,0.579,0.04398115623625973,0
3,1501,34,0.545,-0.037491835349538497,0
4,1347,27,0.421,0.5527858205699278,0
4,2517,26,1.0,0.04398115623625973,0
6,1619,62,0.722,0.10807588009378928,0
4,1327,34,0.889,0.039436519403976106,0
3,948,44,0.467,0.45807438824491503,0
1,2408,40,0.6,-0.647568834731295,1
3,1135,33,0.833,0.9559742554732938,0
6,744,33,0.5,0.04128301094179293,0
6,1393,47,0.958,0.1699419021370147,0
4,1470,36,0.8,0.5527858205699278,0
6,2215,30,0.579,0.550939329032111,0
6,1338,58,1.0,0.482234973080135,0
6,1084,37,1.176,0.028785244392154796,0
3,2180,36,0.2,0.47103094216571034,0
3,1499,83,0.537,-0.6235999190568615,0
3,2508,29,0.812,-0.010932339028987164,0
5,1978,41,0.577,0.5131108065349722,0
3,1699,48,0.371,0.0002716918854376263,0
5,0,41,0.367,0.04128301094179293,0
6,2200,57,0.541,0.550939329032111,0
4,906,66,0.886,0.14578131730179467,0
3,2155,44,0.571,0.05638291179182048,0
3,2497,61,0.605,-0.037491835349538497,0
3,979,69,1.156,0.13672301173432222,0
5,753,30,0.429,0.07904653817676903,0
4,1463,55,0.774,0.03114752534027468,0
5,0,56,0.697,0.4444714458451589,0
6,1834,36,0.636,0.039436519403976106,0
3,2260,31,0.632,0.47401097427859634,0
6,829,70,0.628,0.10648291064944039,0
3,588,30,1.5,0.039436519403976106,0
3,845,35,0.4,0.1321783749020386,0
4,2158,34,0.789,-0.037491835349538497,0
3,1995,30,0.429,0.47401097427859634,0
3,1209,61,0.605,-0.5706404799777804,0
5,1528,39,0.393,0.4444714458451589,0
6,1354,30,0.364,0.0002716918854376263,0
5,1494,65,0.585,-0.022491220709624015,0
4,1970,26,0.368,0.1699419021370147,0
5,726,65,0.857,0.5267137489347283,0
6,741,24,1.182,0.5527858205699278,0
5,1207,29,0.381,0.05638291179182048,0
3,1446,43,0.654,0.2053623724241354,0
4,2403,44,1.0,-0.037491835349538497,0
3,1021,30,0.429,0.47401097427859634,0
2,0,14,2.5,0.9559742554732938,1
5,0,69,0.917,-0.023888892949782414,0
5,794,30,0.579,0.024240607559871175,0
5,1701,45,1.25,0.12502227248163364,0
4,1361,34,1.0,0.550939329032111,0
3,0,20,0.538,0.482234973080135,0
5,654,63,0.909,0.039436519403976106,0
6,1935,38,0.652,-0.010932339028987164,0
5,680,68,0.789,-0.39239220225370863,0
6,1965,27,0.688,0.4444714458451589,0
6,1806,36,0.333,0.0002716918854376263,0
5,1476,41,0.414,0.04398115623625973,0
6,2517,31,0.409,-0.037491835349538497,0
5,1664,31,0.632,0.535743417188006,0
5,2517,39,0.696,0.6436811845301735,0
3,2489,26,1.0,0.0772000466389522,0
4,0,27,0.588,0.47401097427859634,0
6,0,26,1.0,0.0002716918854376263,0
4,1248,41,0.519,-0.032947198517254875,0
3,2184,72,0.532,0.13672301173432222,0
6,0,62,0.722,0.03114752534027468,0
6,1713,54,0.317,0.5527858205699278,0
4,888,56,0.647,0.5176554433672559,0
4,1602,23,0.643,0.039436519403976106,0
6,2193,38,0.462,0.0002716918854376263,0
3,1509,29,1.071,-0.010932339028987164,0
5,1919,31,0.24,0.5527858205699278,0
6,1847,65,0.477,-0.08658594456715356,0
5,2517,22,1.0,0.039436519403976106,0
6,1753,24,0.6,0.15873787122258992,0
5,1236,58,0.871,0.04809391772811908,0
6,2350,29,0.812,0.1321783749020386,0
5,1558,34,0.789,0.482234973080135,0
5,2101,35,0.75,0.039436519403976106,0
6,0,66,0.784,0.06891105257525078,0
4,1965,32,0.778,0.535743417188006,0
6,1228,37,0.682,0.1321783749020386,0
6,0,77,0.54,0.7123205452199867,0
3,1433,31,0.55,0.004068275610927308,0
6,1812,25,0.562,0.04128301094179293,0
3,1167,45,0.607,0.039436519403976106,0
6,2517,34,0.545,0.0772000466389522,0
5,1995,37,0.37,0.46141783823300336,0
3,0,39,0.444,0.10807588009378928,1
6,1858,47,1.043,0.550939329032111,0
6,2517,47,0.88,0.47401097427859634,0
3,1282,27,0.929,0.04398115623625973,0
4,2517,39,0.56,-0.032947198517254875,0
3,1300,21,0.5,0.07904653817676903,0
6,2289,28,0.75,0.1321783749020386,0
4,1895,42,0.355,0.4444714458451589,0
6,2077,33,0.435,-0.037491835349538497,0
3,1278,35,0.591,0.0772000466389522,0
3,1210,56,0.514,1.0246136161631072,0
3,1285,47,0.621,0.06599601572452743,0
6,2006,39,0.773,0.47401097427859634,0
4,1942,76,0.583,0.03114752534027468,0
6,1257,32,0.524,0.550939329032111,0
3,719,77,0.674,0.06784250726234427,0
6,1977,33,0.833,0.039436519403976106,0
1,0,36,0.333,0.04398115623625973,1
5,1446,27,0.227,0.9559742554732938,0
5,2331,51,0.594,0.535743417188006,0
4,0,69,0.605,0.5131108065349722,0
4,813,66,0.65,0.5131108065349722,0
4,2517,39,0.625,0.4444714458451589,0
3,1569,39,0.444,-0.032947198517254875,0
6,1397,39,0.5,0.550939329032111,0
6,2015,24,0.714,0.039436519403976106,0
3,1589,28,0.273,0.47401097427859634,0
5,2188,45,0.452,0.6436811845301735,0
3,0,47,0.382,0.12167882249354535,0
6,2517,65,0.625,0.06891105257525078,0
5,1968,58,0.706,-0.5818445108922052,0
5,2431,31,0.476,0.5527858205699278,0
6,1558,38,0.462,0.06200413479484726,0
4,1938,37,0.682,0.04398115623625973,0
3,1008,67,0.523,0.0800074979262624,0
6,1351,35,0.522,0.039436519403976106,0
3,2517,31,0.632,0.039436519403976106,0
6,980,64,0.778,0.3908326997952602,0
5,1389,30,0.429,0.024240607559871175,0
4,1194,69,0.816,-0.6587728656457198,0
5,1720,32,0.391,0.4444714458451589,0
6,2335,30,0.667,0.04128301094179293,0
4,0,60,0.875,-0.037491835349538497,0
6,1193,76,0.617,0.2385812628268279,0
6,1590,37,0.423,0.039436519403976106,0
6,2276,71,0.543,0.13064349548466045,0
5,1815,60,0.935,0.550939329032111,0
2,651,46,0.586,1.0246136161631072,1
3,1799,63,0.75,0.21776412797969616,0
3,1466,61,0.694,0.5508743337699483,0
3,0,47,0.621,0.054885953341549,1
4,989,63,0.703,0.10807588009378928,0
3,1201,39,0.625,0.04398115623625973,0
6,2517,44,0.76,0.14768589886658223,0
5,962,40,0.29,1.0246136161631072,0
5,2134,88,0.76,0.10992237163160613,0
4,1869,36,0.895,0.4444714458451589,0
6,2037,78,0.902,0.0772000466389522,0
3,665,66,0.692,0.03114752534027468,0
5,1474,66,0.737,0.6195786897219242,0
5,0,37,0.609,0.4444714458451589,0
4,1319,77,0.75,0.1126205169260729,0
6,0,32,0.882,0.039436519403976106,0
6,0,40,0.6,0.03114752534027468,1
3,1480,70,0.556,0.10807588009378928,0
6,1885,33,0.32,0.9559742554732938,0
3,1019,62,0.771,-0.032947198517254875,0
4,1463,36,0.565,0.13672301173432222,0
3,0,31,0.292,-0.032947198517254875,1
5,1388,70,0.591,-0.20336908077157376,0
4,1628,59,0.735,-0.023888892949782414,0
5,0,88,0.833,0.658681799170088,0
5,1278,33,0.65,0.550939329032111,0
4,703,66,0.65,0.6043827778778192,0
6,1348,32,0.524,0.1321783749020386,0
3,1319,35,0.75,0.0356921621725583,0
3,1691,70,0.628,0.1458394073287654,0
3,1752,34,0.172,0.13672301173432222,0
3,2461,80,0.739,-0.037491835349538497,0
3,1668,32,0.882,-0.037491835349538497,0
3,1878,58,0.871,0.21776412797969616,0
6,2517,33,0.737,0.039436519403976106,0
4,2073,70,0.591,0.1458394073287654,0
6,778,64,0.561,-0.010932339028987164,0
5,1569,79,0.717,0.1458394073287654,0
5,1606,69,0.568,0.21442067799160786,0
6,0,66,0.347,0.47103094216571034,0
4,1563,59,0.735,0.0356921621725583,0
6,1548,52,0.857,0.5426503349684096,0
4,0,27,0.5,0.4490160826774426,0
4,2417,29,1.071,0.0772000466389522,0
3,0,62,0.59,0.1321783749020386,0
3,2178,42,0.5,0.13463537641434062,1
4,1591,62,0.676,-0.095054706046805,0
3,477,32,0.455,0.6043827778778192,1
4,0,52,0.857,0.1126205169260729,0
3,2227,77,0.791,0.5131108065349722,0
4,2501,34,0.7,0.13672301173432222,0
5,0,40,0.6,0.6436811845301735,0
3,1508,71,0.821,0.5396703028555236,0
4,582,84,0.647,0.1235253140313622,0
3,1018,25,0.667,-0.010932339028987164,0
4,1889,33,0.5,-0.032947198517254875,0
4,2379,74,1.0,0.13463537641434062,0
6,1388,64,0.684,0.004068275610927308,0
5,818,70,0.591,0.2053623724241354,0
4,1049,35,0.296,-0.037491835349538497,0
6,1433,58,0.611,0.011303141974286524,0
6,796,69,0.533,0.6195786897219242,0
3,0,65,0.912,-0.010932339028987164,0
1,0,33,0.65,0.10807588009378928,1
3,1387,36,0.714,0.10807588009378928,0
3,0,36,0.333,0.04809391772811908,1
4,1397,36,0.286,-0.02054544296169411,0
6,2517,24,0.5,-0.037491835349538497,0
3,689,70,1.121,0.10807588009378928,0
6,0,63,0.8,0.2273772319124031,0
4,1345,56,0.867,0.044179263311686846,0
5,1316,60,0.714,-0.022491220709624015,0
3,1365,83,0.976,0.6195786897219242,0
6,1899,64,0.73,0.057707021660826,0
4,1310,73,1.028,0.03114752534027468,0
4,0,70,0.842,-0.5914576148249122,0
6,1886,76,0.949,-0.5038790296231034,0
5,1393,40,0.6,0.05080010388042247,0
3,0,42,0.556,0.4640166973173571,1
5,1131,81,0.8,0.09742460508196794,0
6,1445,65,0.806,0.46141783823300336,0
5,1839,42,0.68,0.13648186795215747,0
5,1242,83,0.456,-0.21924429958649636,0
4,0,69,1.091,0.7123205452199867,0
5,0,69,0.816,0.5176554433672559,0
6,1594,79,0.837,0.1126205169260729,0
4,0,74,0.762,0.05080010388042247,0
5,2044,68,0.659,0.5396703028555236,0
4,2517,68,0.659,0.621425181259741,0
5,0,61,0.694,-0.09690119758462179,0
5,874,72,0.636,0.4444714458451589,0
3,0,72,0.6,-0.5970404227363102,0
3,1675,68,0.447,0.49723558772004955,0
3,1147,64,0.641,0.09287996824968432,0
5,1689,67,0.763,0.5300571989228167,0
6,0,43,1.15,-0.4049358153813211,0
3,278,49,0.4,0.11446700846388976,1
6,1225,77,0.75,0.45947206048507344,0
5,0,46,0.769,0.7123205452199867,1
3,0,65,0.585,0.10807588009378928,0
5,1465,67,0.718,0.6043827778778192,0
3,0,72,0.6,0.7123205452199867,0
6,600,68,0.619,0.09287996824968432,0
4,2517,43,0.483,0.5426503349684096,1
4,1113,23,0.278,0.1321783749020386,0
5,892,68,0.417,0.13463537641434062,0
6,1869,26,0.857,-0.032947198517254875,0
6,0,63,0.615,0.6195786897219242,0
6,900,70,0.628,0.10807588009378928,0
3,1380,73,0.622,0.2008177355918518,0
5,2011,28,0.75,0.04398115623625973,0
5,1525,71,0.614,-0.5687939884399636,0
4,1079,58,1.071,-0.47789862447971804,0
6,988,32,1.133,0.4444714458451589,0
5,0,62,0.676,0.1321783749020386,0
4,1584,66,0.784,-0.3387534562038099,0
5,2019,80,0.6,0.07904653817676903,0
3,978,83,0.694,0.2053623724241354,0
3,2321,38,0.583,0.6436811845301735,0
1,0,36,0.241,0.2385812628268279,1
5,813,58,0.812,0.12167882249354535,0
3,1190,78,0.733,-0.095054706046805,0
3,1574,75,0.531,0.5131108065349722,0
5,927,65,0.806,0.2053623724241354,0
4,2284,73,0.587,0.5131108065349722,0
4,0,80,0.739,0.1126205169260729,0
6,2517,63,0.537,0.0356921621725583,0
3,0,74,0.644,0.2008177355918518,0
3,1396,75,0.531,0.1126205169260729,0
4,1502,37,0.37,0.5131108065349722,0
6,1953,70,0.556,-0.6020128788426561,0
4,663,79,0.646,0.6043827778778192,0
4,1790,67,0.914,0.2053623724241354,0
5,1206,38,0.9,0.057707021660826,0
3,0,40,0.29,-0.4178923693021164,1
6,0,85,0.635,0.057707021660826,0
5,0,61,0.564,0.10992237163160613,0
3,0,46,1.0,0.5131108065349722,1
6,1482,60,0.818,1.0246136161631072,0
3,2517,45,0.731,0.10807588009378928,1
6,0,70,0.842,0.0544371340438906,0
3,0,57,0.629,0.1458394073287654,0
6,1590,67,0.595,1.0246136161631072,0
5,1959,54,0.929,0.09404715281668354,0
5,1531,48,0.714,0.10807588009378928,1
6,0,66,0.65,0.2008177355918518,0
4,1202,65,0.757,0.13672301173432222,0
6,0,65,0.806,0.10807588009378928,0
3,968,60,0.714,-0.5896111232870953,0
6,2024,69,0.568,0.039436519403976106,0
4,1688,75,0.5,0.6195786897219242,0
2,0,41,0.519,-0.20336908077157376,1
4,0,74,0.644,0.1699419021370147,0
4,0,57,0.727,0.14717898954195308,0
5,0,73,0.659,0.15873787122258992,0
3,0,37,0.609,0.5176554433672559,1
3,1429,71,0.69,0.09287996824968432,0
6,326,29,0.526,0.12167882249354535,1
6,0,83,0.804,0.06891105257525078,0
6,1902,77,0.833,0.6195786897219242,0
6,1288,65,0.512,-0.508423666455387,0
1,810,36,0.5,0.10992237163160613,1
4,2247,51,0.417,0.11446700846388976,1
6,868,54,0.929,0.13648186795215747,0
4,0,72,0.636,0.535743417188006,0
6,1217,67,0.811,0.04398115623625973,0
6,2023,73,0.622,-0.39373178446689633,0
1,2517,46,0.278,1.0246136161631072,1
6,1491,62,0.632,0.10807588009378928,0
5,0,27,1.077,0.47401097427859634,0
5,1334,60,0.818,0.1458394073287654,0
5,0,37,0.423,0.03114752534027468,1
4,1125,30,0.667,-0.4049358153813211,0
4,1010,76,0.551,0.2385812628268279,0
5,1167,77,0.791,-0.023888892949782414,0
3,1420,69,0.438,-0.16560555353659764,0
3,0,80,0.702,0.1126205169260729,0
4,1852,50,1.0,0.10992237163160613,0
4,1998,71,0.775,-0.032947198517254875,0
3,0,72,0.674,0.10807588009378928,0
5,994,69,0.725,0.6195786897219242,0
6,2202,72,0.6,0.5426503349684096,0
3,640,57,0.839,0.0772000466389522,0
3,0,37,0.682,0.10807588009378928,0
4,0,51,0.5,0.03114752534027468,0
3,1924,64,0.641,0.621425181259741,0
5,1429,65,0.667,0.1458394073287654,0
3,0,63,0.75,1.0246136161631072,0
4,2081,81,0.841,0.10807588009378928,0
5,888,66,0.61,0.2273772319124031,0
4,1642,68,0.659,0.5176554433672559,0
5,1721,38,0.81,0.13064349548466045,0
5,765,78,0.857,0.10807588009378928,0
6,1052,65,0.667,0.11943946457023565,0
3,1829,73,0.872,0.039436519403976106,0
4,2517,27,0.5,0.07904653817676903,0
4,1544,27,0.5,0.1321783749020386,0
5,0,79,0.837,0.6195786897219242,0
6,0,42,0.312,0.621425181259741,1
3,1170,62,0.676,0.3908326997952602,0
5,0,76,0.767,0.1126205169260729,0
6,1052,69,0.816,-0.5799980193543884,0
5,0,67,0.558,0.6195786897219242,0
3,1850,55,0.719,0.5131108065349722,0
4,738,80,0.778,0.054885953341549,0
4,942,81,0.653,1.0246136161631072,0
5,1616,58,1.0,0.11943946457023565,0
3,1428,64,0.641,0.6195786897219242,0
3,1291,75,0.667,0.039436519403976106,0
3,1372,71,0.69,0.09287996824968432,0
4,1314,60,0.818,0.5396703028555236,0
3,776,82,0.64,-0.032947198517254875,0
6,1787,70,0.75,0.09287996824968432,0
4,716,73,1.147,0.10807588009378928,0
3,0,69,0.683,0.057707021660826,0
6,1724,75,0.923,-0.037491835349538497,0
5,1428,70,0.795,0.5267137489347283,0
2,0,38,0.727,-0.6084040072127566,1
3,1179,69,0.683,0.535743417188006,0
5,2181,78,0.625,0.1458394073287654,0
3,0,49,0.581,0.2008177355918518,1
4,1784,81,0.929,0.03114752534027468,0
3,1031,72,0.674,0.05638291179182048,0
6,804,74,0.682,0.14578131730179467,0
6,1674,77,0.711,0.9559742554732938,0
6,931,78,0.696,-0.44737053051679504,0
3,1576,65,0.548,0.04398115623625973,0
6,1210,59,0.686,0.13064349548466045,0
4,1781,28,0.474,0.2053623724241354,0
3,1046,76,0.727,0.04475046774003075,0
3,1604,34,0.417,0.1126205169260729,1
5,1017,78,0.66,0.2008177355918518,0
5,0,63,0.658,-0.647568834731295,0
4,1002,62,0.632,0.5396703028555236,0
3,0,44,0.571,0.4444714458451589,1
2,0,44,0.419,0.1126205169260729,1
4,2205,66,0.737,-0.42510418333177197,0
6,1230,38,0.407,-0.6601962617248385,0
4,0,69,0.683,-0.032947198517254875,0
6,1989,59,1.034,-0.037491835349538497,0
4,2517,59,0.788,0.7123205452199867,0
6,2258,81,0.884,0.5176554433672559,0
6,576,80,0.6,0.21776412797969616,0
3,761,82,0.547,0.621425181259741,0
3,863,51,0.821,0.09287996824968432,0
4,0,68,0.943,0.4764184528729179,0
3,1083,53,0.71,0.13463537641434062,0
4,1358,81,0.688,0.550939329032111,0
3,0,54,0.929,0.7123205452199867,0
6,2396,67,0.718,0.06891105257525078,0
1,0,37,0.276,0.12502227248163364,1
3,628,66,0.784,0.1321783749020386,0
3,2375,67,0.718,0.2053623724241354,0
6,783,70,0.795,0.05638291179182048,0
4,585,74,0.682,0.5426503349684096,0
5,2090,68,0.838,0.10992237163160613,0
2,2245,39,0.696,0.5131108065349722,1
3,1613,67,0.675,1.0246136161631072,0
4,0,66,0.61,-0.5687939884399636,0
6,1758,62,0.771,0.1458394073287654,0
4,0,67,0.489,0.6043827778778192,0
5,1812,70,0.75,0.04582764777407658,0
3,2517,36,0.5,0.4850424243674453,1
3,1077,77,0.878,0.10807588009378928,0
4,1152,78,0.5,0.550939329032111,0
5,655,66,0.571,0.1126205169260729,0
3,0,43,0.536,-0.4049358153813211,1
5,0,72,0.895,0.10807588009378928,0
3,1375,73,0.553,0.0544371340438906,0
5,1889,64,0.6,0.1126205169260729,0
6,0,59,0.475,0.10807588009378928,0
4,2195,68,0.417,0.1321783749020386,0
2,0,44,0.467,0.039436519403976106,1
6,0,73,0.587,0.037843549959627215,0
5,925,72,0.6,0.039436519403976106,0
3,0,50,0.562,0.1126205169260729,1
3,193,46,0.394,-0.012000117376615329,1
3,2517,65,0.97,0.5176554433672559,0
